,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
3287,6CmuT4GB0mCTviUq2jB9Fe,Joy Division,Planet 80's,Atmosphere,1,249478,False,0.616,0.387,6,-11.813,1,0.0314,0.227,0.514,0.116,0.435,120.03,4,punk
3288,4nbQx3shQNLs8ySv4uUV9L,Jorge Aragão;Elza Soares,Ao vivo convida (Redux),Malandro - Ao vivo,42,334586,False,0.533,0.697,10,-8.384,1,0.101,0.59,0.043,0.869,0.636,84.298,4,pagode
3289,7Lhg4PKia0fKjv7A9jDHBk,Audio Bullys,Generation,Generation,15,204146,True,0.789,0.661,5,-2.798,0,0.283,0.0888,1.87e-05,0.0645,0.65,124.964,4,breakbeat
3290,6yz2HojEuzMLx1yJoMYVSH,Confess,Eat What You Kill,Eat What You Kill,27,315789,True,0.419,0.95,3,-4.41,0,0.0847,0.000853,0.679,0.112,0.105,95.065,4,iranian
3291,7HEU8bKdVH2esVY6c0RKqK,Colombo,Abandoned Factory II,Cuckoo - Original Mix,18,376571,False,0.749,0.821,1,-6.497,1,0.0571,0.00132,0.862,0.0602,0.539,133.984,4,breakbeat
3292,0FLBNqc5oAiTt4J2e3fe3y,Puddle Of Mudd,Come Clean,Blurry,65,303920,False,0.432,0.936,3,-4.537,0,0.0562,0.00691,0.0,0.14,0.499,157.469,4,grunge
3293,2TjnCxxQRYn56Ye8gkUKiW,Eagles,Desperado (2013 Remaster),Desperado - 2013 Remaster,68,213712,False,0.228,0.224,7,-12.749,1,0.0311,0.946,0.000222,0.273,0.18,60.3,4,singer-songwriter
3294,5jWlcGpLaRs4Rd8JXrm4xE,Péricles,Nos Arcos da Lapa,Pot-Pourri: No Compasso Do Criador / Recado a Minha Amada,44,208026,False,0.571,0.761,2,-6.512,0,0.0385,0.486,0.0,0.554,0.881,79.896,4,pagode
3295,4txD6pWjdumTnNVr7pxZrQ,Traditional;Les Chanteurs de la Vierge,"Classical Christmas, Vol. 2","Ding, Dong (Remastered 2014)",0,103237,False,0.403,0.367,10,-15.286,1,0.0425,0.992,0.0117,0.287,0.153,91.099,4,sleep
3296,7gyhWg9k5HkgWZq9V8nsrT,Everclear,Fiesta temática 90s,Santa Monica,0,191506,False,0.491,0.942,7,-5.333,1,0.109,0.156,0.0,0.367,0.398,100.441,4,alt-rock
3297,37yh5wsdlKofBy3uyCqUzt,Manger Cadavre?,Decomposição,Epílogo,13,215293,False,0.244,0.939,7,-4.964,1,0.126,4.91e-05,0.532,0.0819,0.0546,101.255,4,grindcore
3298,06Q3gof2rs8ErXzBrW1aVg,Sly Withers,Gardens,Breakfast,39,174480,True,0.531,0.876,3,-4.253,1,0.0382,0.003,1.67e-06,0.127,0.205,130.969,4,garage
3299,412luShbmlgqqgYFStIB1s,Philip George,Wish You Were Mine,Wish You Were Mine - Radio Edit,67,177560,False,0.654,0.832,7,-4.164,0,0.0293,0.0126,0.0901,0.102,0.407,123.002,4,deep-house
3300,70ctQzBQmXnX5lnHfm2EFp,Gilberto Gil,Refazenda,Ela,37,175760,False,0.643,0.886,0,-8.651,1,0.0536,0.226,0.0,0.0461,0.961,86.247,4,samba
3301,2xM5sYHiXYo2baYbC3tiC2,Dissection,Reinkaos,Maha-Kali,41,364460,True,0.569,0.836,1,-4.912,0,0.0296,4.69e-05,0.0862,0.1,0.655,109.01,4,black-metal
3302,6RXI2dGFYwWNdi2fWthp2w,Teuterekordz,Kein Nirvana,6 Atzen,40,173725,False,0.965,0.482,4,-8.959,1,0.356,0.112,3.78e-06,0.0784,0.424,125.058,4,german
3303,0DHOIbYfrjzlhF6IFEH08c,Kato,Anime & Chill 2,The World (Death Note),46,83999,False,0.645,0.406,11,-11.286,0,0.0381,0.882,0.899,0.0887,0.226,120.006,4,anime
3304,4dVbhS6OiYvFikshyaQaCN,Foo Fighters,The Colour And The Shape,My Hero,76,260026,False,0.398,0.927,9,-4.212,1,0.0567,6.2e-05,0.000177,0.0575,0.311,77.106,4,grunge
3305,3FOaym5lHj9N5QcDIgQXQ0,Otto,Certa Manha Acordei De Sonhos Intranquilos,Janaina,39,280440,False,0.499,0.705,7,-6.589,0,0.0548,0.355,0.000107,0.135,0.881,172.355,4,mpb
3306,2YwZnJ1nlsP5gJA2NbxOy0,Deekline;Ed Solo;Benny Page,Junglist Workout (DJ Mix),Bam Bam - Benny Page & Deekline Remix - Mixed,12,120685,False,0.871,0.719,5,-6.124,1,0.0508,0.115,0.0,0.281,0.249,87.503,4,breakbeat
3307,4TNZTT33erLVg31KU4RJvf,Mohan,London Dreams,Khanabadosh,32,279475,False,0.734,0.867,11,-5.632,0,0.0456,0.0968,0.0,0.1,0.962,131.947,4,ambient
3308,51QVVAL3beHaRsoVRadDYo,Bigwig,Stay Asleep,Smile,29,202187,False,0.372,0.976,2,-3.367,1,0.0664,0.0138,0.0,0.332,0.699,104.733,4,hardcore
3309,1BkY0N8ChFk2mdLbAUu8ZK,Musical Youth,Anthology,Pass The Dutchie,78,205426,False,0.805,0.418,7,-14.374,1,0.0979,0.459,0.0,0.288,0.966,149.724,4,reggae
3310,3kqgRB172POGve1EgmYnrJ,Rain for Deep Sleep,Soft and Gentle Rain Sounds for Deep Sleeping,Loopable Soft Rain,32,201198,False,0.185,0.994,10,-23.446,1,0.0475,0.805,0.988,0.278,1e-05,80.462,5,sleep
3311,2MjnGtsgfqllql2ndWdGn8,Lata Mangeshkar;Udit Narayan,Dilwale Dulhania Le Jayenge,Ho Gaya Hai Tujhko To Pyar Sajna,56,347680,False,0.404,0.662,7,-8.606,0,0.059,0.547,2.99e-05,0.346,0.507,100.195,4,pop-film
3312,18lSBq4bUQg32GeQ8gIu1e,Shinedown,Rock - Best of 2022,Planet Zero,6,222738,False,0.416,0.964,9,-2.967,1,0.112,2.35e-05,0.000875,0.473,0.212,157.925,4,grunge
3313,1iQ1BpOGF1Umd3lpTV4OPO,Roses & Frey,With or Without You,With or Without You,55,166943,False,0.641,0.147,11,-14.812,1,0.0337,0.954,1.91e-06,0.111,0.287,111.913,4,acoustic
3314,70rtpDRKKrpw7sx5U8OQAc,Nat King Cole,Christmas Faves 2022,The Christmas Song (Merry Christmas To You),0,192373,False,0.525,0.0623,1,-16.836,1,0.05,0.994,0.157,0.106,0.17,91.205,3,jazz
3315,2kK1gF7qxgcoTUYy4i1xyT,Dream Your Dream,25 Years Bonzai Classics,Soushkin - Original Remastered Mix,23,389572,False,0.714,0.891,1,-7.649,0,0.119,0.315,0.788,0.389,0.106,156.049,4,happy
3316,1zj4qCcAbMer2WEYD27Rp2,The Beach Boys,Rock Christmas 2022 - The Very Best Of,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock
3317,1OMyYLAtYUlAKmZjnDKNgP,Bon Jovi,Fiesta temática 90s,Say It Isn't So,1,213333,False,0.454,0.805,7,-4.947,1,0.0313,0.0229,0.0,0.358,0.591,91.251,4,rock
3318,7CYS0ibZaJm201ZKonnqih,Enrico Sangiuliano,Sound Of Space EP,The Sound Of Space,56,498461,False,0.707,0.893,7,-7.449,1,0.0543,0.00712,0.819,0.0802,0.159,130.009,4,minimal-techno
3319,73z1JwmldEYCqPfvpcUxr7,KC Lights;Leo Stannard,Toolroom Amsterdam 2022,Daydreamer - Night Mix,4,202250,False,0.563,0.916,9,-6.58,0,0.0397,0.00139,0.37,0.356,0.19,126.0,4,deep-house
3320,7hqnPCIIWfEa6x9ygnhZen,VNV Nation,Noire,Immersed,26,384680,False,0.632,0.694,9,-10.35,1,0.0331,0.000324,0.612,0.117,0.117,123.995,4,industrial
3321,5cinRwHiqT4b1CpOlDdLWx,Todd Terry;DJ Pierre;Vonny;Clyde;Jerry Ropero,Nightlife London (Tech House Couture),Elevator (Lift Me Up) - Jerry Ropero Tech Boom Mix,0,403809,False,0.798,0.698,7,-7.823,1,0.0971,0.0285,0.837,0.686,0.202,125.994,4,disco
3322,4bY2oZGA5Br3pTE1Jd1IfY,Nogizaka46,バレッタ TypeD,月の大きさ,57,236293,False,0.555,0.941,9,-3.294,0,0.0481,0.484,0.0,0.266,0.813,92.487,4,j-pop
3323,1P0ooWu6ITsbPpJ7B51bYq,boom boom kid,Okey Dokey,I Do,38,139733,False,0.383,0.599,7,-5.511,0,0.11,0.197,0.0,0.0747,0.419,163.172,4,punk
3324,6zFUmsa8mXX1bF4jRAYHI5,Moodymann,Silence In The Secret Garden,P.B.C.,15,78933,False,0.795,0.729,5,-17.626,1,0.0542,0.0235,0.939,0.0733,0.747,110.204,4,detroit-techno
3325,0FXEr1tdiBcLsnLSG8ol2l,Feder;Ofenbach;Dawty Music,Call Me Papi (feat. Dawty Music),Call Me Papi (feat. Dawty Music),58,140631,False,0.868,0.634,4,-6.122,0,0.212,0.0493,0.000383,0.085,0.352,120.949,4,french
3326,0KOIFcNVh1vALklJ9Stwyr,Wraith,Faster Than the Fucking Devil,Seven Serpents,18,235416,False,0.493,0.937,10,-6.66,0,0.0592,0.00381,0.283,0.137,0.345,105.033,4,black-metal
3327,2BnKcgWGYRgUnvzjhECMAv,Sayaka Yamamoto,identity,春はもうすぐ,21,353613,False,0.467,0.653,7,-4.288,1,0.03,0.156,0.0,0.112,0.262,74.972,4,j-idol
3328,6YNdQ5utvFnK4CTAnBga06,Jillian Rossi,Fever Dream,Fever Dream,64,171000,False,0.561,0.519,2,-8.467,1,0.0395,0.223,0.0,0.156,0.2,119.882,4,songwriter
3329,18cXHds9l6ZlzXgO78D2aW,Laurent Garnier,Unreasonable Behaviour,Communications from the Lab,18,315200,False,0.549,0.694,1,-7.444,1,0.0591,0.00072,0.818,0.415,0.122,196.112,4,minimal-techno
3330,0PNUZ8Pjm0ilxRB0poWXtt,Andy & Lucas,Éxitos del Pop en Español de los Años 2000,Son de Amores,0,232426,False,0.684,0.824,2,-5.723,0,0.164,0.447,0.0,0.529,0.704,81.94,4,spanish
3331,1ntcV7ah5Bgh3xacDcR8qP,Kawe;KayBlack;Vulgo FK;Lucas Lucco;OTRAFITTA;Pedro Lotto,Cabelo Rapunzel,Cabelo Rapunzel,45,253333,False,0.635,0.577,2,-5.913,0,0.286,0.297,0.0,0.103,0.574,144.052,5,brazil
3332,1C64MJBqmR3kl32px5BX3r,Maceo Plex;Faithless,Insomnia 2021,Insomnia 2021 - Epic Mix,42,465865,False,0.719,0.948,9,-5.591,1,0.0613,0.0024,0.226,0.0875,0.19,126.001,4,minimal-techno
3333,4BoFJMLSO3ZoD48KgnslSe,Yashal Shahid,Mere Humsafar (Original Score) [Female Version],Mere Humsafar (Original Score) [Female Version],68,351250,False,0.442,0.444,4,-9.804,1,0.042,0.744,0.0,0.0671,0.386,143.691,3,pop
3334,0kHwTHf8ye0mSd66pwcrEN,The Heavy,The House That Dirt Built,How You Like Me Now,61,217493,False,0.647,0.71,0,-4.692,1,0.029,0.000973,0.703,0.0777,0.268,110.059,4,blues
3335,6BeODAFUXgrscucnq8xDAs,lullaboy,someone like u,someone like u,59,232000,False,0.588,0.178,8,-17.502,1,0.0489,0.877,0.0,0.107,0.358,129.763,4,chill
3336,5UkeMZvaNppcttFM9O6qzN,Weekend Nachos,Worthless,Obituary,27,71760,False,0.29,0.946,4,-2.736,1,0.0899,1.08e-05,0.601,0.126,0.0486,62.659,4,grindcore
3337,6Ug8Q77sgu81hEjiVH96t6,Schwesta Ewa;Adones,190 Tage,190 Tage,41,265116,True,0.678,0.721,0,-5.237,0,0.376,0.526,8.91e-06,0.152,0.36,85.647,4,german
3338,5unjgc6VkA0TqDfxZiOBYy,Videoclub,Euphories,Mai,50,218706,False,0.622,0.697,5,-8.666,1,0.0285,0.401,0.00163,0.339,0.316,105.005,4,synth-pop
3339,3EtXo9cEurLpblcdWHuBjT,Dallerium;Olive,How Do I Sleep Now,How Do I Sleep Now,57,194362,False,0.74,0.759,0,-7.911,1,0.0379,0.139,0.116,0.0707,0.147,123.992,4,deep-house
3340,0ar1TXFVks0WAjJAjkNByF,Tony O'Connor,Windjana,Afterstorm,20,603000,False,0.215,0.158,7,-25.836,1,0.0436,0.947,0.846,0.691,0.238,95.096,3,new-age
3341,2gmXozUIMGUCj36u5ARhB4,Orquesta Juan D' Arienzo,Orquesta Juan D' arienzo - La puñalada,Canaro en Paris,23,161000,False,0.679,0.466,4,-9.988,1,0.0495,0.544,0.683,0.06,0.7,128.306,4,tango
3342,4sAgnJgFJjhG8wNfqc1tlj,Gunna;Chlöe,Hip Hop Slow Jamz,you & me,0,144373,True,0.744,0.535,6,-9.499,0,0.0736,0.279,0.0,0.143,0.106,132.86,4,hip-hop
3343,2EstAAPQZJAFF1MYDZJmJB,Najand,The November Revolution,Farda az Ane Shorahast,0,53098,False,0.24,0.907,4,-4.051,1,0.0941,3.15e-05,0.757,0.421,0.0357,75.748,4,iranian
3344,1srXTfCSDQZZcIdaLNpgSz,Burgerkill,Venomous,Only the Strong,23,346186,True,0.3,0.997,5,-2.443,1,0.095,0.000166,0.0241,0.463,0.196,122.021,4,death-metal
3345,7aAUBn95iXUX67K9AzUyzN,sadeyes,dropout,dropout,43,121575,True,0.541,0.849,5,-6.773,0,0.146,0.00487,5.09e-06,0.126,0.498,150.285,4,sad
3346,4yZFRsi0Jn2Ws7bLeyY67b,Felon;EKE,Fine Lines,Fine Lines,60,189910,False,0.64,0.945,10,-3.359,0,0.0678,0.0113,0.00025,0.0627,0.261,125.005,4,deep-house
3347,0uIYFHlplgxgrJDD7XgMt4,Bruno Mars;Anderson .Paak;Silk Sonic,Upbeat 20's,Skate,4,203122,False,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,4,dance
3348,4bTvf4iHFXDGvaeUfrhJjh,DJ Icey,Catalysts of the Catalog,I Dreamt Music,11,116345,False,0.765,0.742,1,-5.462,1,0.145,0.012,0.0896,0.103,0.508,131.912,4,breakbeat
3349,2AHctrKhJekyp7wIykP83U,Red Hot Chili Peppers,Return of the Dream Canteen,Shoot Me a Smile,62,222737,False,0.576,0.798,9,-6.691,0,0.0351,0.125,0.134,0.137,0.399,146.8,4,funk
3350,61n7TIudKqHdaIZwCIS8IL,Antonio Tarragó Ros,Taipero Poriahu,El Toro,42,163986,False,0.67,0.521,10,-13.571,1,0.119,0.122,0.742,0.315,0.788,95.868,4,folk
3351,69bWj2jifC1fbuiMxyGcw5,Jaska Mäkynen,Alla Etelän Taivaan,Alla Etelän Taivaan,18,193293,False,0.558,0.552,0,-9.254,0,0.0248,0.125,0.0,0.146,0.748,102.544,4,tango
3352,24vNJIb0lDqw9R084eYiQ6,Omar S;John FM,The Best!,Heard'chew Single,39,592085,False,0.808,0.727,6,-8.291,0,0.0841,0.00619,0.784,0.198,0.303,122.982,4,detroit-techno
3353,0q7oMII7kWTj1ZSX6GT6LU,ILLENIUM;Annika Wells,Awake,Crawl Outta Love,59,242011,True,0.377,0.723,7,-2.951,1,0.046,0.181,0.0,0.0815,0.167,84.139,4,dubstep
3354,1TdHueeRrDSNQd7xiK7UUC,Cradle Of Filth,Thornography [Special Edition],Stay,34,296240,False,0.532,0.772,2,-7.622,0,0.0434,0.0168,0.0164,0.112,0.189,120.077,4,black-metal
3355,0bhf5QzhPVVDrRnEK938gx,Zoe Wees,pov: it's 2021,Girls Like Us,0,190668,False,0.529,0.648,1,-4.955,1,0.0422,0.288,0.0,0.0569,0.164,100.146,4,german
3356,4a0qRi121ryIbl3jfcSROV,Keen' V;Dely Kate,Dilemme (feat. Dely Kate),Dilemme (feat. Dely Kate),33,191500,False,0.788,0.673,0,-4.98,1,0.095,0.0787,8.26e-06,0.123,0.361,90.013,4,french
3357,0FYD3N8NI3yQ8mKvIMDJol,Feid,El perreo es el futuro,Normal,0,171880,True,0.709,0.56,4,-4.867,0,0.171,0.034,0.0,0.315,0.541,170.082,4,reggae
3358,5dzKCZHfugPNGZn6VolIiE,Gary Stadler,Fairy Lullabies,For Tammi,22,264760,False,0.231,0.0404,0,-21.792,1,0.0387,0.853,0.884,0.114,0.179,52.347,4,new-age
3359,5nbzkaoGC4Ga3mxgezGo51,Tierra Whack,Best R&B Tunes,Link,0,129505,False,0.86,0.547,0,-10.638,1,0.0786,0.231,1.02e-06,0.146,0.467,150.074,4,soul
3360,37EJtTS7jT5WUyXGZzrwnI,Everclear,Sparkle And Fade,Santa Monica,71,191506,False,0.491,0.942,7,-5.333,1,0.132,0.156,0.0,0.367,0.387,100.446,4,grunge
3361,64IW9B6v46KqKD3DadcQ7g,GReeeeN,イカロス,イカロス,35,190360,False,0.605,0.941,0,-3.391,1,0.0869,0.136,0.0,0.391,0.612,159.932,4,j-rock
3362,399qLycR0H4b1fN0FZTLy5,Balsam Range,Papertown,Any Old Road (Will Take You There),23,206280,False,0.635,0.627,4,-8.103,1,0.0313,0.874,4.55e-05,0.311,0.619,119.529,4,bluegrass
3363,0MCmBvjVa6Jzo1az3uWghV,Wehbba,Dynamo,Dynamo,42,253880,False,0.644,0.979,7,-7.925,1,0.0531,0.000593,0.844,0.184,0.0383,134.021,4,techno
3364,7lTWdUAtKRdaRS0UbQD9y7,J Balvin,Noche de Halloween Latino,Morado,2,200666,False,0.881,0.696,11,-3.838,0,0.0797,0.136,4.06e-05,0.0927,0.781,97.002,4,latin
3365,0uyvc0R0wJ6Fu3E01UtlzJ,Miss May I,Shadows Inside,Shadows Inside,54,236549,False,0.381,0.969,10,-4.956,0,0.141,4.59e-06,1.47e-05,0.143,0.338,179.987,4,death-metal
3366,42wrGE9uzMGFettCcPThfl,The Beach Boys,Jingle Bell Rock 2022,God Only Knows - Mono / 1997 Remastered,0,173040,False,0.524,0.487,6,-7.525,0,0.0299,0.253,0.0,0.0579,0.482,117.108,4,rock
3367,5tzcReCKuj6qYbQQVS0ehG,UMEK,Cryptic Speech EP,Cryptic Speech - Original Mix,50,354503,False,0.741,0.948,2,-4.822,1,0.0439,0.00398,0.827,0.103,0.177,131.011,4,minimal-techno
3368,0FkcmHJOsWE80rlpzfT0Pq,Marilyn Manson,God's Gonna Cut You Down,God's Gonna Cut You Down,57,160538,False,0.504,0.754,8,-5.182,1,0.0424,0.139,0.0,0.126,0.583,82.009,4,industrial
3369,0nSda38ueNMdJgoSkwhC8u,Henrik Janson,Classical Baby Sleep Music,Orchestral Suite No. 3- II. Air on a G String,28,198128,False,0.741,0.0484,8,-18.962,0,0.0596,0.961,0.899,0.107,0.202,117.062,4,guitar
3370,7DYaCUAbEaQoEcVVOF81BS,Banty Foot;Thunder,#CCC,All The Best For Me,20,167151,False,0.641,0.538,5,-5.208,1,0.0415,0.469,0.0,0.204,0.762,101.894,4,j-dance
3371,55KYlnsC6nYnr3IykbmJwE,Three Days Grace,Life Starts Now,The Good Life,64,173173,False,0.548,0.911,10,-3.701,1,0.0397,0.000345,0.0,0.23,0.654,128.036,4,grunge
3372,1PpdWBJtZLDqDncfPOJH3p,Seinabo Sey,REGNIG DAG,Blue,0,143455,False,0.509,0.287,5,-11.02,1,0.0636,0.693,0.0,0.335,0.545,134.254,4,soul
3373,6hwWPRDh6wL6VsemOZEsl8,Zaunpfahl,Leben ist,Polizisten,39,118413,False,0.384,0.927,9,-4.997,0,0.136,0.188,6.99e-06,0.428,0.479,145.27,4,german
3374,0bbaUMJLmpkzBpsGN6rjdE,N.O.R.E.;Daddy Yankee;Nina Sky;Gemstar;Big Mato,Latin Urban Christmas Party,Oye Mi Canto,32,240973,True,0.677,0.946,6,-2.887,1,0.0548,0.184,3.73e-06,0.274,0.948,96.011,4,hardcore
3375,4jQCJchULcVfb3LTjJ5rn1,Bleeding Knees Club,Virginity,Have Fun,28,112640,False,0.149,0.981,9,0.803,1,0.0552,0.0768,0.0872,0.12,0.915,197.893,4,garage
3376,3Jm1zyEniYRhfjdTuzqqaa,Maurice Ravel;Michael Davis;London Symphony Orchestra;Claudio Abbado,Clásica para los niños de hoy,"Ma mère l'Oye, M. 60: Apothéose: Le jardin féerique",0,223266,False,0.182,0.0436,0,-20.946,1,0.0358,0.908,0.82,0.112,0.0391,100.533,4,classical
3377,0CDucx9lKxuCZplLXUz0iX,Buena Onda Reggae Club,Disco 2,Song for Rollins,16,219346,False,0.841,0.577,0,-7.544,1,0.0438,0.238,0.86,0.0571,0.843,90.522,4,afrobeat
3378,4QNnM083UVPRBh6vDZzKTo,BAJOREK,Jestem niewinny,Jestem niewinny,29,195772,False,0.844,0.737,0,-7.398,1,0.0405,0.0584,0.0,0.122,0.954,140.001,4,disco
3379,3ksIpMf8hNYWAyTiMZJ6Xb,MEDUZA;Goodboys,Beginner Ride (Mixtape Vol. 1),Piece Of Your Heart,0,152913,False,0.677,0.744,10,-6.806,0,0.0296,0.0405,0.000153,0.074,0.631,124.077,4,house
3380,3M9Apu4OZfylLTFKvgEtKa,Tiësto;Jonas Blue;Rita Ora,Ritual,Ritual,67,198995,False,0.647,0.726,3,-4.389,0,0.0552,0.157,0.0,0.0844,0.767,114.996,4,trance
3381,4g1dMXihqGqrl3LCyvnXhb,Rusko,Everyday,Everyday - Netsky Remix,50,251669,False,0.363,0.934,2,-5.034,1,0.0485,0.000341,0.777,0.329,0.132,173.965,4,dub
3382,5momcZeBnYAHWzxTxVO0pq,Planet Hemp,Usuário,Fazendo a Cabeça,42,200106,False,0.698,0.73,4,-8.146,0,0.094,0.00786,8.57e-05,0.214,0.537,116.189,4,punk
3383,3vICQMmq6wjrPrbwsv6wSZ,Александр Цфасман;Владимир Захаров,Александр Цфасман и звёзды советской эстрады,Письмо к любимой,0,171976,False,0.432,0.227,8,-12.213,1,0.0554,0.993,0.00165,0.413,0.282,126.018,4,romance
3384,2wHTMZwkLbpM6LNkUBs2Xt,Sidhu Moose Wala,Moosetape,Calaboose,60,245200,False,0.747,0.758,11,-6.289,0,0.0742,0.0568,0.0,0.331,0.56,149.776,4,hip-hop
3385,0JCerv0mCCyf5IBIny6sYh,Dusty Decks,Cue Points,Cue Points,21,145219,False,0.648,0.357,0,-8.105,1,0.0399,0.597,0.835,0.169,0.528,83.084,4,study
3386,3DjikuHBJ4XGVgKBDjOxzy,Central 3,Estremecem (Ao Vivo),Estremecem - Ao Vivo,40,306689,False,0.266,0.563,9,-7.234,0,0.0333,0.341,7.77e-06,0.26,0.255,147.925,4,gospel
3387,63zBKEb0jpYXYrasyfGr4S,Rvssian;Future;Lil Baby,GANG GANG - HIP HOP & RAP,M&M,1,192301,True,0.739,0.525,2,-5.52,1,0.386,0.257,0.0,0.111,0.418,139.086,4,latino
3388,4vuJBFn3pjgac1NPJoVvly,Planetshakers,Greater (Live),It Is Done - Live,41,213523,False,0.5,0.937,0,-4.606,1,0.0886,0.00633,0.0,0.686,0.341,131.988,4,world-music
3389,7mMkw0JFKnyMS6oGRT6b3O,A.R. Rahman;Shreya Ghoshal,Vinnathaandi Varuvaayaa (Original Motion Picture Soundtrack),Mannipaaya,61,416320,False,0.389,0.485,3,-8.961,1,0.0348,0.7,3.28e-05,0.122,0.249,175.991,4,pop-film
3390,6T1E8SoRoxLuVvdtGREVY2,Tommyknocker;The Braindrillerz;MC Ghost,Weed song,Weed song,17,219656,True,0.532,0.754,7,-8.811,1,0.0559,0.0199,4.51e-06,0.0636,0.309,95.043,4,happy
3391,2vVVKj5p0Lb3Kc3Grs37Ls,James Brown,A Very 60s Christmas,Santa Claus Go Straight To The Ghetto,0,181052,False,0.639,0.61,0,-6.101,1,0.0446,0.481,0.0,0.203,0.812,139.608,4,funk
3392,2c00DlvpzthGKcyXpe5GHa,Omah Lay,Bad Influence,Bad Influence,63,138652,True,0.861,0.508,0,-10.648,0,0.176,0.586,0.323,0.109,0.728,96.909,4,dancehall
3393,27kGlAZVLGtgbWSuCbxXge,Yoshihisa Hirano,TVアニメ「HUNTER×HUNTER」オリジナル・サウンドトラック,奇術師のバイレ,51,66946,False,0.734,0.724,7,-11.339,0,0.0398,0.679,0.842,0.258,0.85,116.982,3,anime
3394,65hUTiykNAiAvmGYXazhFJ,Ben Howard,Keep Your Head Up,Depth Over Distance,55,288435,False,0.26,0.279,2,-11.095,0,0.0399,0.845,3.94e-05,0.105,0.0526,74.86,3,british
3395,6vrGww8fPiozHDppz2MbIi,Pushpavanam Kuppusamy;Swarnalatha,Ethirum Puthirum,Thottu Thottu,56,284289,False,0.667,0.917,2,-6.316,0,0.0779,0.0973,0.000669,0.116,0.54,95.039,4,pop-film
3396,1qAf32OMadEU2tBBKigIbB,Massacre,El Mamut,La Octava Maravilla,41,290613,False,0.289,0.837,8,-3.284,1,0.0428,0.00671,2.59e-05,0.388,0.24,175.965,4,punk-rock
3397,3AedlLCGKNhQdhtLzObIbR,Daddy Yankee,Queda poco para la PAES 2.0,Pasarela,0,193733,False,0.839,0.907,9,-4.259,1,0.0453,0.101,0.0,0.332,0.737,121.048,4,latin
3398,5W3ih1h8VhaLDIvwgMIRvQ,GLAY;EXILE,EXTREME BEST,SCREAM,35,327120,False,0.596,0.927,7,-3.962,1,0.0546,0.0294,0.0,0.0708,0.588,108.043,4,j-pop
3399,4nFXgBdbnvwxaSHKFLimML,Sam Smith,JULMYS,Have Yourself A Merry Little Christmas,0,170964,False,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1,pop
3400,0UNsQBNr5xCp9ccjNZKxMy,White Noise for Babies,Rising Sun,Midnight Sounds,0,206000,False,0.0939,0.746,0,-19.883,1,0.157,0.945,0.98,0.196,0.035,88.947,3,sleep
3401,4bcTGxE7oljiiStL4jItFB,WANIMA,COMINATCHA!!,宝物,32,230326,False,0.608,0.821,1,-3.482,0,0.0379,0.0174,0.0,0.155,0.482,102.562,4,j-rock
3402,4bWlQ8IMyy3PMZt88rTVQC,Milky Day;frad;Hayne,You'll Be Alright,You'll Be Alright,61,199016,False,0.708,0.461,5,-12.25,1,0.0288,0.165,0.000869,0.0865,0.592,92.015,4,chill
3403,29A4wZq3zu5SiliT3BbwIR,BOØWY,JUST A HERO,BLUE VACATION,39,216213,False,0.591,0.959,6,-6.325,0,0.0503,0.183,0.00511,0.399,0.896,170.196,4,j-pop
3404,5XZZE1pniUcNCFHgDIdFnZ,KSHMR,Anywhere's Home,Anywhere's Home,58,177436,False,0.695,0.845,7,-5.026,1,0.0363,0.0465,1.16e-06,0.117,0.456,124.02,4,progressive-house
3405,1kcNUj4udKEFesxdclbh8n,C AllStar,此刻無價 C AllCollection,再不再見,49,255013,False,0.549,0.692,0,-5.336,0,0.0315,0.379,0.0,0.0853,0.341,143.905,4,cantopop
3406,3nJtKV23cLqdMzurBX49Tq,Håkan Hellström,Det är så jag säger det,Det är så jag säger det,43,298426,False,0.236,0.571,2,-7.986,1,0.0348,0.574,2.91e-05,0.0867,0.269,139.113,4,goth
3407,5zwz05jkQVT68CjUpPwFZe,Nas,Illmatic XX,N.Y. State of Mind,60,293973,True,0.665,0.91,6,-4.682,0,0.223,0.0394,0.0,0.227,0.887,84.099,4,hardcore
3408,3H9gYJcdtqeUiM8WX8YrZz,Wilfred Lau,Stat UP,思覺失調,56,205933,False,0.627,0.409,8,-7.355,1,0.0291,0.66,0.0,0.181,0.381,135.989,4,cantopop
3409,2MwjcKcekaSQyecQVkmGEw,Hu Xia,"那些年,我們一起追的女孩 電影原聲帶",那些年,50,371080,False,0.531,0.566,5,-6.427,1,0.0273,0.226,0.0,0.112,0.182,79.066,4,mandopop
3410,7pXmtwVyhjReFkbb5MiEn0,Daniela Rathana,REGNIG DAG,Full av mig själv,0,199812,True,0.488,0.604,9,-6.465,1,0.0525,0.0421,0.0,0.242,0.32,71.378,4,swedish
